caso_id,cat,tomo,cambio,old_outcome,new_outcome,old_vp,new_vp,old_n_jueces,new_n_jueces,old_por_ello,new_por_ello,new_variante,new_firma_raw,new_jueces,new_idx,apertura_rel,ventana
340_p1480,A1,340,sin_cambio,otro,otro,sin_firma,sin_firma,0,0,"En consecuencia, la alegada improcedencia de la acción por parte  de la represen","En consecuencia, la alegada improcedencia de la acción por parte  de la represen",en_consecuencia,,,668,504,504-906
340_p1756,A1,340,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,5,"Por ello, más allá de los imprecisos términos en que fue concedido,  corresponde","Por ello, oída la señora Procuradora General de la Nación, se des- estima el rec",por_ello,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Horacio Rosatti (según su voto)— Carlos Fe,Lorenzetti | Highton de Nolasco | Maqueda | Rosatti | Rosenkrantz,653,337,337-660
340_p1795,A3,340,mejora_gano_firma,otro,otro,sin_firma,disidencia,0,4,"Por estas razones, la disposición 45/09 debe ser declarada incons- titucional ya","en consecuencia, de las prácticas religiosas tal como se han venido  desarrollan",en_consecuencia,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Horacio Rosatti (en disidencia parcial).,Lorenzetti | Highton de Nolasco | Maqueda | Rosatti,1982,1038,1038-1988
340_p1663,A1,340,mejora_gano_firma,otro,hace_lugar,sin_firma,unanime,0,5,"Por ello, el juez, en su carácter de director del proceso, debe apre- ciar objet","Por ello, se hace lugar a la queja, se declara procedente el recurso  extraordin",por_ello,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Horacio Rosatti — Carlos Fernando Rosenkra,Lorenzetti | Highton de Nolasco | Maqueda | Rosatti | Rosenkrantz,304,76,76-323
340_p1259,A1,340,mejora_gano_firma,otro,hace_lugar,sin_firma,disidencia,0,4,"Por ello estableció “una indemnización, teniendo en consideración  la diversidad","Por ello, se hace lugar a la queja, se declara procedente el recurso  extraordin",por_ello,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Horacio Rosatti (en disidencia).,Lorenzetti | Highton de Nolasco | Maqueda | Rosatti,108,20,20-121
340_p1213,A3,340,sin_cambio,otro,otro,sin_firma,sin_firma,0,0,"Por ello y lo concordemente dictaminado por la señora Procura- dora Fiscal, el T","Por ello y lo concordemente dictaminado por la señora Procura- dora Fiscal, el T",por_ello,,,530,469,469-536
341_p54,A1,341,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,5,"en consecuencia, la dejan al margen del estándar definido por este Tri­ bunal ha",Por todo lo expuesto y de conformidad con lo dictaminado por la  señora Procurad,por_todo_lo_exp,Ricardo Luis Lorenzetti (según su voto)— Elena I. Highton de Nolasco — Juan Carlos Maqueda — Horacio Rosatti — Carlos Fe,Lorenzetti | Highton de Nolasco | Maqueda | Rosatti | Rosenkrantz,648,171,171-654
341_p336,A3,341,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,4,"Por ello, corresponde declarar improcedente el recurso extraordi­ nario presenta","Por ello, oído el señor Procurador Fiscal, se resuelve: 1) Declarar procedentes ",por_ello,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda (según su voto)— Horacio Rosatti.,Lorenzetti | Highton de Nolasco | Maqueda | Rosatti,2720,2261,2261-2741
341_p180,A1,341,mejora_gano_firma,otro,otro,sin_firma,unanime,0,5,"En consecuencia, será decisiva en el caso la prueba producida, en  particular el","Por ello, habiendo dictaminado la señora Procuradora Fiscal, se  decide: Rechaza",por_ello,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Horacio Rosatti — Carlos Fernando Rosenkra,Lorenzetti | Highton de Nolasco | Maqueda | Rosatti | Rosenkrantz,846,128,128-860
341_p696,A1,341,mejora_gano_firma,otro,otro,sin_firma,unanime,0,5,"Por lo expuesto en el considerando anterior, tal imperativo no fue ob­ servado e","Por ello, oída la señora Procuradora Fiscal subrogante, se declara  la incompete",por_ello,Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Horacio Rosatti — Carlos Fernando Rosenkra,Lorenzetti | Highton de Nolasco | Maqueda | Rosatti | Rosenkrantz,193,83,83-226
341_p1768,A1,341,mejora_gano_firma,otro,otro,sin_firma,mixed,0,5,"Por ello, si la Corte Suprema ha sostenido desde antaño que las  manifestaciones","Por ello, habiendo dictaminado la Procuración General de la Na­ ción, correspond",por_ello,Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco — Juan Carlos Maqueda (según su voto)— Ricardo ,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,1690,567,567-1698
341_p1924,A1,341,mejora_gano_firma,otro,otro,sin_firma,mixed,0,5,de conformidad con la protección especial que ha otorgado la Ley Fun­ damental a,"Por ello, el Tribunal resuelve: 1) Declarar formalmente admisible el recurso ext",por_ello,Carlos Fernando Rosenkrantz (en disidencia) — Elena I. Highton de Nolasco (según su voto) — Juan Carlos Maqueda — Ricard,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,654,209,209-677
341_p1717,A1,341,mejora_gano_firma,otro,otro,sin_firma,unanime,0,5,"En consecuencia, la decisión impugnada desatendió los agra­ vios del Estado Naci","Por ello, se resuelve hacer lugar a la queja, declarar procedente  el recurso ex",por_ello,Carlos Fernando Rosenkrantz (con ampliación de fundamentos)— Elena I. Highton de Nolasco (con ampliación de fundamentos),Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,357,98,98-396
341_p2015,A2,341,sin_cambio,procedente,procedente,sin_firma,sin_firma,0,0,"Por ello, se declara procedente el recurso extraordinario y se  confirma la sent","Por ello, se declara procedente el recurso extraordinario y se  confirma la sent",por_ello,,,169,161,161-171
341_p1869,A1,341,mejora_gano_firma,otro,desestima,sin_firma,segun_su_voto,0,5,de conformidad con el estándar de arbitrariedad fijado hace más de  cincuenta añ,"Por ello, y de conformidad en lo pertinente con lo dictaminado por  la señora Pr",por_ello,Carlos Fernando Rosenkrantz (según su voto)— Elena I. Highton de Nolasco (según su voto)— Juan Carlos Maqueda — Ricardo ,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,1212,581,581-1218
341_p1485,A1,341,mejora_gano_firma,otro,confirma,sin_firma,disidencia,0,4,"En consecuencia, resulta improcedente la pretensión de que se re­ visen los méri","Por ello, se confirma la sentencia apelada con el alcance indica­ do, con costas",por_ello,Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda (en disidencia)— Ricardo Luis Lorenzetti,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,396,65,65-403
341_p1733,A3,341,mejora_gano_firma,otro,otro,sin_firma,unanime,0,4,"En consecuencia, la declaración de nulidad de todo el procedimien­ to no resulta","Por ello, oída la señora Procuradora Fiscal subrogante ante esta  Corte, se resu",por_ello,Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti — Horacio Rosatti. Recurso extraordinario in,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,1175,617,617-1206
342_p917,A1,342,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,5,"En consecuencia, la reglamentación específica y la práctica par­ lamentaria se o","Por ello, se resuelve: I) Rechazar la demanda interpuesta por  Barrick Exploraci",por_ello,Carlos Fernando Rosenkrantz (según su voto)— Elena I. Highton de Nolasco (según su voto)— Juan Carlos Maqueda — Ricardo ,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,1058,253,253-1070
342_p411,A1,342,mejora_gano_firma,otro,otro,sin_firma,disidencia,0,5,"En consecuencia, la cuestión federal planteada por la Adminis­ tración Federal d","de conformidad con lo prescripto en la acordada 47/91. Notifíquese y,  oportunam",de_conformidad,Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,1145,592,592-1150
342_p697,A3,342,mejora_gano_firma,otro,otro,sin_firma,mixed,0,4,"En consecuencia, no procede la declaración de inconstitucionali­ dad de la norma","Por todo lo expuesto, y habiendo dictaminado el señor Procurador  General de la ",por_todo_lo_exp,Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti — Horacio Rosatti (según su v,Rosenkrantz | Maqueda | Lorenzetti | Rosatti,1153,473,473-1160
342_p643,A3,342,sin_cambio,otro,otro,sin_firma,sin_firma,0,0,"Por ello, se admite el recurso de fs. 39/41 y se deja sin efecto la de­","Por ello, se admite el recurso de fs. 39/41 y se deja sin efecto la de­",por_ello,,,52,14,14-53
342_p633,A3,342,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, corresponde rechazar la demanda.","Por ello, y habiendo intervenido la señora Procuradora Fiscal su­ brogante, se r",por_ello,Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Nombre del actor: Asociación de Trabajadore,Highton de Nolasco | Maqueda | Lorenzetti,347,109,109-367
342_p853,A1,342,mejora_gano_firma,otro,hace_lugar,sin_firma,unanime,0,4,En consecuencia ordenó la suspensión inmediata de los efectos de la  resolución ,"Por ello, se hace lugar a la queja, se declara procedente el re­ curso extraordi",por_ello,Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Horacio Rosatti.,Rosenkrantz | Highton de Nolasco | Maqueda | Rosatti,223,51,51-261
342_p584,A1,342,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"Por todo lo expuesto, concluyó que la decisión de la corte provin­ cial no solo ","Por ello, corresponde: 1º) Hacer lugar a la queja, declarar procedente el recurs",por_ello,Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Highton de Nolasco | Maqueda | Lorenzetti,850,148,148-869
342_p1252,A1,342,mejora_gano_firma,otro,revoca,sin_firma,unanime,0,4,de conformidad con lo establecido por el art. 3841 del Código Civil de la  Nació,"Por ello, oída la señora Procuradora Fiscal subrogante, se declara  procedente l",por_ello,Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti — Horacio Rosatti.,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,345,185,185-361
342_p1203,A1,342,mejora_gano_firma,otro,hace_lugar,sin_firma,unanime,0,4,"en consecuencia, rechazó la acción de amparo.","Por ello, de conformidad con lo dictaminado por la señora Procu­ radora Fiscal, ",por_ello,Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti — Horacio Rosatti.,Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,968,436,436-987
342_p1017,A1,342,mejora_gano_firma,otro,desestima,sin_firma,mixed,0,4,por ello resultaba responsable en los términos del art. 1074 del Có­ digo Civil ,"Por ello, se desestima la queja interpuesta por Provincia ART S.A.,  se declara ",por_ello,Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda (según su voto)— Horacio Rosatti (en dis,Rosenkrantz | Highton de Nolasco | Maqueda | Rosatti,115,27,27-127
342_p343,A1,342,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,5,En mérito a lo expuesto no puede desconocérsele el palmario con­ tenido federal ,"Por ello, concordemente con lo dictaminado por la señora Procu­ radora Fiscal an",por_ello,Carlos Fernando Rosenkrantz (según su voto)— Elena I. Highton de Nolasco (según su voto)— Juan Carlos Maqueda — Ricardo ,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,1824,711,711-1834
342_p39,A1,342,mejora_gano_firma,otro,hace_lugar,sin_firma,unanime,0,5,"Por ello, y de acuerdo con lo normado por el art. 2340, inc. 7° del  por entonce","Por ello, se hace lugar a la queja, se declara procedente el recurso  extraordin",por_ello,Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti — Horacio Rosa,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,120,36,36-134
342_p126,A3,342,sin_cambio,otro,otro,sin_firma,sin_firma,0,0,"Por ello, oída en esta instancia la señora Procuradora Fiscal, sin  perjuicio de","Por ello, oída en esta instancia la señora Procuradora Fiscal, sin  perjuicio de",por_ello,,,547,295,295-644
342_p287,A1,342,mejora_gano_firma,otro,originaria,sin_firma,disidencia,0,5,"En consecuencia, la previsión contenida en el artículo 2°, inciso  a) de la ley ","Por ello, concordemente a lo dictaminado por la señora Procura­ dora Fiscal, se ",por_ello,Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en disidencia)— Juan Carlos Maqueda — Ricardo ,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,1309,563,563-1326
342_p2136,A1,342,mejora_gano_firma,otro,originaria,sin_firma,disidencia,0,5,en consecuencia.,"Por ello, se resuelve: I. Declarar concluido este proceso.",por_ello,Carlos Fernando Rosenkrantz (en disidencia parcial)— Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lo,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,565,110,110-599
342_p2256,A1,342,mejora_gano_firma,otro,otro,sin_firma,disidencia,0,5,en consecuencia ser interpretadas las normas de aquella de modo que  las autorid,"Por ello, y de conformidad con lo dictaminado por la señora Procu­ radora Fiscal",por_ello,Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en disidencia)— Juan Carlos Maqueda — Ricardo ,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,667,247,247-678
342_p1847,A3,342,sin_cambio,otro,otro,sin_firma,sin_firma,0,0,"Por todo lo expuesto, y oído el señor Procurador General subrogan­ te, correspon","Por todo lo expuesto, y oído el señor Procurador General subrogan­ te, correspon",por_todo_lo_exp,,,1069,119,119-1077
342_p1591,A1,342,mejora_gano_firma,otro,otro,sin_firma,disidencia,0,4,"En mérito a lo expuesto, en esta evaluación inaugural del caso, la  pretensión d",Por ello se resuelve: I. Declarar que la presente causa correspon­ de a la compe,por_ello,Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti — Horacio Rosatti.,Rosenkrantz | Maqueda | Lorenzetti | Rosatti,451,143,143-461
342_p1665,A3,342,mejora_gano_firma,otro,procedente,sin_firma,mixed,0,5,"En consecuencia, en la presente causa se suscita un conflicto en­ tre el ejercic","Por ello, oída la señora Procuradora General, se declara inofi­ cioso emitir un ",por_ello,Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en disidencia)— Juan Carlos Maqueda — Ricardo ,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,1185,689,689-1197
342_p2009,A1,342,mejora_gano_firma,otro,confirma,sin_firma,segun_su_voto,0,5,"Por ello, teniendo en cuenta el momento en que se produjo el fa­ llecimiento del","Por ello, y concordemente con lo dictaminado por la señora Pro­ curadora Fiscal,",por_ello,Carlos Fernando Rosenkrantz (según su voto)— Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,1356,765,765-1368
342_p1938,A3,342,mejora_gano_firma,otro,otro,sin_firma,mixed,0,5,"Por estas razones, se debe revocar la sentencia apelada en este punto.","Por ello, de conformidad -en lo pertinente- con lo dictaminado por  la señora Pr",por_ello,Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda (en disidencia)— Ricardo Luis Lorenzetti,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,1350,1192,1192-1371
342_p1327,A1,342,mejora_gano_firma,otro,competencia,sin_firma,disidencia,0,5,"En consecuencia, cabe sostener prima facie que los hechos de­ nunciados, tienen ","Por ello, y de conformidad con lo dictaminado por el señor Procu­ rador Fiscal, ",por_ello,Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en disidencia)— Juan Carlos Maqueda — Ricardo ,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,226,81,81-234
342_p1404,A1,342,mejora_gano_firma,otro,otro,sin_firma,unanime,0,5,"En consecuencia, esta Corte establecerá como monto indemniza­ torio, al 4 de nov","Por ello, se decide: Hacer lugar a la demanda seguida por la Di­ rección Naciona",por_ello,Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti — Horacio Rosa,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,279,119,119-303
342_p1620,A1,342,mejora_gano_firma,otro,hace_lugar,sin_firma,unanime,0,5,"En consecuencia, es indiscutible que los vicios endilgados solo  afectan interes","Por ello, se hace lugar a la queja, se declara procedente el recurso  extraordin",por_ello,Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti — Horacio Rosa,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,177,38,38-195
342_p2344,A1,342,mejora_gano_firma,otro,otro,sin_firma,disidencia,0,4,"En consecuencia, si bien es cierto que la Corte Suprema solo de­ cide en los pro","Por lo expuesto, oído el señor Procurador General de la Nación  interino, se res",por_lo_expuesto,Carlos Fernando Rosenkrantz (en disidencia parcial)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti — Horacio Rosatti.,Rosenkrantz | Maqueda | Lorenzetti | Rosatti,646,113,113-658
343_p283,A1,343,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, el pleito corresponde al conocimiento de los jue­ ces provincia","Por ello, y oído el señor Procurador Fiscal de la Nación, se resuel­ ve: I. Decl",por_ello,Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda. Parte actora: Demanda iniciada por la D,Rosenkrantz | Highton de Nolasco | Maqueda,645,277,277-663
343_p373,A1,343,mejora_gano_firma,otro,otro,sin_firma,disidencia,0,5,"En consecuencia, el tema a decidir en el presente es el criterio de  atribución ","Por ello, en atención al estado de las presentes actuaciones se  resuelve: 1) Ha",por_ello,Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en disidencia)— Juan Carlos Maqueda — Ricardo ,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,399,160,160-412
343_p603,A1,343,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,5,"En consecuencia, una comprensión amplia de la compleja situa­ ción general de la","Por ello, en atención al estado de las presentes actuaciones se  resuelve: I) Ha",por_ello,Carlos Fernando Rosenkrantz (según su voto)— Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,689,185,185-726
343_p140,A3,343,mejora_gano_firma,otro,procedente,sin_firma,unanime,0,4,"Por ello, la revisión judicial en juego, por ser la más delicada de las  funcion","Por ello, y concordemente con lo dictaminado por la señora Pro­ curadora Fiscal,",por_ello,Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Ricardo Luis Lorenzetti — Horacio Rosatti. Recurso extraordi,Rosenkrantz | Highton de Nolasco | Lorenzetti | Rosatti,534,297,297-548
343_p195,A1,343,mejora_gano_firma,otro,otro,sin_firma,unanime,0,1,"Por todo ello, solicita la habilitación de días y horas inhábiles en  los términ","Por ello, y habiendo dictaminado el señor Procurador General de  la Nación inter",por_ello,Horacio Rosatti.,Rosatti,2379,874,874-2388
343_p38,A1,343,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,de conformidad con lo previsto en la cláusula undécima del pacto de  cuota litis,"Por ello, se resuelve hacer lugar a la queja, declarar procedente  el recurso ex",por_ello,Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosenkrantz | Maqueda | Lorenzetti,100,24,24-115
343_p396,A1,343,mejora_gano_firma,otro,otro,sin_firma,disidencia,0,5,"En consecuencia, el tema a decidir en el presente es el criterio de  atribución ","Por ello, en atención al estado de las presentes actuaciones se  resuelve: 1) Ha",por_ello,Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en disidencia)— Juan Carlos Maqueda — Ricardo ,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,407,194,194-424
343_p930,A2,343,sin_cambio,originaria,originaria,sin_firma,sin_firma,0,0,"Por ello, y sin perjuicio de lo que en definitiva se decida respecto  de la comp","Por ello, y sin perjuicio de lo que en definitiva se decida respecto  de la comp",por_ello,,,255,82,82-301
343_p1259,A1,343,mejora_gano_firma,otro,desestima,sin_firma,segun_su_voto,0,4,"Por ello, menos aún puede argumentarse que dicho instrumento  habilite a la Fede","Por ello, oída la señora Procuradora Fiscal, se desestima el recur­ so extraordi",por_ello,Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda (según su voto)— Ricardo Luis Lorenzetti,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,654,385,385-662
343_p726,A3,343,sin_cambio,otro,otro,sin_firma,sin_firma,0,0,"Por ello, de conformidad con lo dictaminado por la señora Procura­ dora Fiscal y","Por ello, de conformidad con lo dictaminado por la señora Procura­ dora Fiscal y",por_ello,,,478,260,260-537
343_p1181,A1,343,sin_cambio,otro,otro,sin_firma,sin_firma,0,0,"Por todo ello, cabe concluir que “se está dejando de considerar  que, por buenas","Por todo ello, cabe concluir que “se está dejando de considerar  que, por buenas",por_todo_ello,,,750,508,508-991
343_p1738,A1,343,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"en consecuencia dictada por autoridad jurisdiccional extranjera,  respecto del a","Por lo expuesto, de conformidad en lo pertinente con lo dictamina­ do por el señ",por_lo_expuesto,Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Recurso ordinario de apelación interpuesto ,Highton de Nolasco | Maqueda | Lorenzetti,466,298,298-489
343_p1784,A1,343,mejora_gano_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"en consecuencia, hizo lugar a la acción entablada por Rosa Argentina  Martínez t","Por ello, se hace lugar a la queja, se declara procedente el recurso  extraordin",por_ello,Carlos Fernando Rosenkrantz (según su voto) — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzett,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,158,52,52-167
343_p1923,A1,343,mejora_gano_firma,otro,competencia,sin_firma,unanime,0,5,"De conformidad con lo dispuesto por el art. 21, inc. 1º, de la ley 24.522-  sust","Por ello, por mayoría, se resuelve: I.- Declarar que es esta Corte  Suprema el ó",por_ello,Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti — Horacio Rosa,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,192,12,12-205
343_p2211,A1,343,mejora_gano_firma,otro,revoca,sin_firma,unanime,0,4,"En consecuencia, en la presente causa se suscita un conflicto en­ tre el ejercic","Por ello, y habiendo dictaminado el señor Procurador Fiscal, se  declara procede",por_ello,Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti — Horacio Rosatti. Recurso extraordinario in,Rosenkrantz | Maqueda | Lorenzetti | Rosatti,1268,645,645-1281
343_p2280,A1,343,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,4,"en consecuencia, se aduce que “la participación de los encartados fue  determina","Por ello, habiendo dictaminado la señora Procuradora General  de la Nación, se d",por_ello,Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti — Horacio Rosatti.,Rosenkrantz | Maqueda | Lorenzetti | Rosatti,1320,744,744-1329
343_p1457,A3,343,mejora_gano_firma,otro,originaria,sin_firma,unanime,0,1,"Por ello, oído el señor Procurador General de la Nación interino,  se resuelve: ","Por ello, oído el señor Procurador General, se resuelve: I. Revocar la sentencia",por_ello,Elena I. Highton de Nolasco.,Highton de Nolasco,4325,2022,2022-4355
343_p2087,A1,343,mejora_gano_firma,otro,otro,sin_firma,disidencia,0,4,"En consecuencia, si el agravio invocado como sustento de la pre­ tensión se conc","Por ello, y habiendo dictaminado la señora Procuradora Fiscal, se  resuelve: Dec",por_ello,Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco — Juan Carlos Maqueda — Horacio Rosatti.,Rosenkrantz | Highton de Nolasco | Maqueda | Rosatti,261,64,64-267
344_p809,A1,344,mejora_gano_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,Por ello como se reconoció en los precedentes citados la Ciudad  Autónoma de Bue,"Por ello, y oído el señor Procurador General de la Nación interino,  se hace lug",por_ello,Carlos Fernando Rosenkrantz (según su voto)– Juan Carlos Maqueda – Ricardo Luis Lorenzetti (según su voto)– Horacio Rosa,Rosenkrantz | Maqueda | Lorenzetti | Rosatti,3672,2828,2828-3684
344_p1033,A1,344,mejora_gano_firma,otro,originaria,sin_firma,unanime,0,5,"de conformidad con lo normado por el art. 27, primer párrafo, de la ley  14.653,","Por ello, de conformidad con lo dictaminado por la señora Procura­ dora Fiscal, ",por_ello,Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda – Ricardo Luis Lorenzetti – Horacio Rosa,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,304,69,69-325
344_p507,A1,344,mejora_gano_firma,otro,otro,sin_firma,disidencia,0,4,"En consecuencia, adujo que a pesar de la reforma constitucional  del año 1994, e",Por ello y de conformidad con lo oportunamente dictaminado por  la señora Procur,por_ello,Carlos Fernando Rosenkrantz (en disidencia parcial)– Juan Carlos Maqueda – Ricardo Luis Lorenzetti – Horacio Rosatti.,Rosenkrantz | Maqueda | Lorenzetti | Rosatti,741,185,185-756
344_p1082,A2,344,mejora_gano_firma,abstracto,otro,sin_firma,unanime,0,3,"Por ello, cabe excluir ese cargo de la procedencia de la extradición,  por ausen","Por lo expuesto, de conformidad en lo pertinente con lo dictami­ nado por el señ",por_lo_expuesto,Elena I. Highton de Nolasco – Juan Carlos Maqueda – Ricardo Luis Lorenzetti. Recurso ordinario de apelación interpuesto ,Highton de Nolasco | Maqueda | Lorenzetti,797,488,488-814
344_p81,A1,344,mejora_gano_firma,otro,otro,sin_firma,unanime,0,5,"Por todo ello, el agravio planteado prescinde de las constancias de  la causa, y","Por ello, oído el señor Procurador General de la Nación interino, se  desestima ",por_ello,Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda – Ricardo Luis Lorenzetti – Horacio Rosa,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,849,577,577-859
344_p494,A1,344,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,5,de conformidad con las leyes 25.675 General del Ambiente (LGA) y  25.688 de Gest,"Por ello, oída en esta instancia la señora Procuradora Fiscal, sin  perjuicio de",por_ello,Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco (según su voto)– Juan Carlos Maqueda – Ricardo ,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,333,218,218-354
