caso_id,tomo,span,parser_firma,parser_outcome,parser_dictamen,zonif_clasif,zonif_firma,zonif_disp,zonif_cuerpo,zonif_dictamen,concuerda_firma,concuerda_disp,concuerda_dictamen,n_sumario,n_dictamen,n_cuerpo,n_dispositivo,n_firma,n_voto,n_epilogo,n_header,n_intersticio
344_p698,344,82,unanime,abstracto,False,fallo_completo,True,True,True,False,True,True,True,0,0,42,4,2,0,7,9,4
344_p701,344,338,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,48,217,9,22,2,0,6,24,9
344_p709,344,43,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,14,3,2,0,6,6,11
344_p711,344,406,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,203,93,13,3,0,6,30,57
344_p721,344,117,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,78,9,2,0,4,9,14
344_p724,344,279,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,115,68,9,2,0,29,21,34
344_p731,344,387,segun_su_voto,inadmisible_280,True,fallo_completo,True,True,True,True,True,True,True,0,24,108,171,4,2,5,30,42
344_p741,344,331,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,175,9,5,1,32,27,81
344_p750,344,238,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,84,0,86,18,5,3,5,21,15
344_p757,344,80,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,39,9,3,2,0,6,20
344_p759,344,400,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,81,78,9,72,2,0,116,30,11
344_p769,344,262,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,54,146,6,22,2,0,0,21,10
344_p776,344,220,unanime,sin_dispositivo,True,fallo_completo,True,True,True,True,True,False,True,35,136,13,4,3,0,0,18,10
344_p782,344,347,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,91,0,206,10,3,2,7,27,0
344_p791,344,425,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,94,235,37,12,3,2,8,33,0
344_p802,344,198,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,9,130,8,10,2,0,7,15,16
344_p807,344,58,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,29,4,2,0,3,6,13
344_p809,344,5024,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,405,1253,1023,820,6,68,213,381,854
344_p936,344,1737,segun_su_voto,originaria,True,fallo_completo,True,True,True,True,True,True,True,0,423,153,579,4,233,18,132,194
344_p980,344,105,segun_su_voto,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,60,6,4,1,7,9,17
344_p983,344,235,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,46,0,102,3,2,0,9,21,51
344_p990,344,269,disidencia,nulidad,True,fallo_completo,True,True,True,True,True,True,True,0,144,57,11,5,1,6,21,23
344_p997,344,194,unanime,sin_dispositivo,False,fallo_sin_dispositivo,True,False,True,False,True,True,True,0,0,138,0,2,0,7,15,31
344_p1002,344,143,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,86,8,3,0,4,12,29
344_p1006,344,160,disidencia,desestima,True,fallo_completo,True,True,True,True,True,True,True,28,69,15,10,5,2,5,12,13
344_p1010,344,97,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,62,6,3,0,5,9,11
344_p1013,344,651,segun_su_voto,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,163,149,7,34,107,51,139
344_p1030,344,100,disidencia,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,56,5,2,0,0,6,30
344_p1033,344,325,unanime,originaria,True,fallo_completo,True,True,True,True,True,True,True,0,26,35,105,2,0,92,27,37
344_p1042,344,45,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,17,3,2,0,4,3,15
344_p1043,344,158,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,0,38,26,28,28,2,0,15,20
344_p1047,344,71,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,35,6,2,0,0,6,21
344_p1049,344,35,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,3,2,13,0,7,3,6
344_p1050,344,31,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,13,1,2,0,2,3,9
344_p1051,344,412,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,101,206,36,12,2,0,9,33,12
344_p1062,344,303,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,192,6,2,0,6,24,72
344_p1070,344,486,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,108,168,17,20,4,2,114,36,16
344_p1082,344,814,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,295,6,140,2,0,201,60,109
344_p1102,344,1391,sin_firma,otro,True,fallo_completo,True,True,True,True,False,True,True,0,174,366,153,4,3,305,105,280
344_p1137,344,192,unanime,abstracto,False,fallo_completo,True,True,True,False,True,True,True,0,0,108,4,3,0,61,15,0
344_p1142,344,153,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,13,86,8,7,2,0,11,12,13
344_p1146,344,89,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,39,8,2,0,10,9,20
344_p1149,344,86,unanime,abstracto,False,fallo_completo,True,True,True,False,True,True,True,13,0,44,1,2,0,9,6,3
344_p1151,344,2343,mixed,otro,True,fallo_completo,True,True,True,True,True,True,True,48,197,934,414,7,79,3,180,35
344_p1219,344,436,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,51,303,10,16,2,0,5,33,15
344_p1230,344,91,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,2,0,40,3,2,0,16,9,18
344_p1232,344,115,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,2,63,10,6,4,0,20,9,0
344_p1235,344,379,segun_su_voto,originaria,True,fallo_completo,True,True,True,True,True,True,True,0,10,153,123,7,2,9,30,44
344_p1245,344,258,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,73,100,6,44,3,0,0,21,10
344_p1252,344,48,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,25,2,2,0,0,3,15
344_p1253,344,166,disidencia,competencia,True,fallo_completo,True,True,True,True,True,True,True,25,56,19,15,24,2,0,15,9
344_p1259,344,47,unanime,nulidad,False,fallo_completo,True,True,True,False,True,True,True,0,0,19,4,2,0,4,3,14
344_p1260,344,220,unanime,abstracto,True,fallo_completo,True,True,True,True,True,True,True,15,161,6,2,3,0,7,18,2
344_p1266,344,155,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,108,7,2,0,7,12,18
344_p1270,344,509,segun_su_voto,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,184,118,4,3,41,39,119
344_p1283,344,215,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,18,114,9,9,3,0,30,18,13
344_p1288,344,99,unanime,desestima,True,fallo_completo,True,True,True,True,True,True,True,18,41,9,3,2,0,6,9,10
344_p1291,344,679,mixed,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,137,379,19,18,53,4,7,51,10
344_p1308,344,285,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,40,179,8,12,2,0,9,21,13
344_p1315,344,132,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,60,10,3,2,5,9,42
344_p1318,344,671,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,162,398,13,18,4,2,8,51,14
344_p1335,344,41,unanime,desistimiento,False,fallo_completo,True,True,True,False,True,True,True,0,0,21,2,2,0,3,3,9
344_p1336,344,701,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,187,278,97,26,5,2,40,51,14
344_p1353,344,124,disidencia,competencia,True,fallo_completo,True,True,True,True,True,True,True,10,46,20,9,5,2,0,12,19
344_p1357,344,89,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,4,22,16,9,3,2,9,9,14
344_p1360,344,86,unanime,abstracto,False,fallo_completo,True,True,True,False,True,True,True,0,0,39,2,2,0,6,6,30
344_p1362,344,442,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,55,202,77,13,4,2,5,36,47
344_p1374,344,592,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,152,61,275,2,0,26,42,33
344_p1388,344,926,segun_su_voto,confirma,True,fallo_completo,True,True,True,True,True,True,True,126,555,54,92,4,2,12,69,11
344_p1411,344,960,unanime,revoca,True,fallo_completo,True,True,True,True,True,True,True,0,110,75,185,3,0,349,72,165
344_p1435,344,98,unanime,nulidad,False,fallo_completo,True,True,True,False,True,True,True,0,0,53,4,2,0,4,9,25
344_p1438,344,135,disidencia,competencia,True,fallo_completo,True,True,True,True,True,True,True,1,40,37,14,4,3,0,12,23
344_p1442,344,64,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,32,2,2,0,2,6,19
344_p1444,344,290,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,89,60,14,36,3,2,54,21,10
344_p1451,344,256,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,69,131,12,5,2,0,0,21,15
344_p1458,344,229,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,49,0,107,7,2,0,7,18,38
344_p1464,344,656,disidencia,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,305,194,5,1,14,51,85
344_p1481,344,613,disidencia,abstracto,False,fallo_completo,True,True,True,False,True,True,True,253,0,91,122,5,1,81,48,11
344_p1497,344,54,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,22,6,2,0,0,6,17
344_p1499,344,334,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,117,102,12,3,0,30,27,42
344_p1507,344,71,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,35,2,2,0,2,6,23
344_p1509,344,1070,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,0,313,529,9,2,0,6,78,132
344_p1535,344,155,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,62,0,55,8,2,0,4,12,11
344_p1539,344,695,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,178,297,7,143,2,0,13,54,0
344_p1557,344,3031,segun_su_voto,confirma,True,fallo_completo,True,True,True,True,True,True,True,0,406,1022,719,3,3,26,234,617
344_p1635,344,289,disidencia,procedente,True,fallo_completo,True,True,True,True,True,True,True,71,139,10,32,5,1,9,21,0
344_p1642,344,567,disidencia,competencia,True,fallo_completo,True,True,True,True,True,True,True,0,31,87,115,169,2,1,45,116
344_p1657,344,721,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,157,293,10,5,1,119,54,81
344_p1675,344,389,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,75,218,13,25,4,3,12,30,8
344_p1685,344,413,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,65,266,13,13,6,2,5,30,12
344_p1695,344,228,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,19,102,10,47,5,2,8,18,16
344_p1701,344,76,unanime,originaria,False,fallo_completo,True,True,True,False,True,True,True,0,0,29,16,6,0,0,6,18
344_p1703,344,293,unanime,desestima,True,fallo_completo,True,True,True,True,True,True,True,0,125,112,3,2,0,8,24,18
344_p1711,344,218,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,16,142,9,7,2,0,6,15,20
344_p1716,344,760,disidencia,procedente,True,fallo_completo,True,True,True,True,True,True,True,0,128,185,196,2,0,52,57,139
344_p1744,344,469,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,54,17,100,24,4,1,209,39,20
344_p1757,344,217,disidencia,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,122,7,4,2,5,18,58
344_p1763,344,224,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,65,82,29,2,0,8,18,19
344_p1769,344,552,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,173,0,285,10,4,1,13,42,23
344_p1783,344,78,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,45,2,4,0,0,6,20
344_p1785,344,82,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,16,0,45,2,2,0,7,9,0
344_p1788,344,875,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,148,96,270,263,3,2,5,63,24
344_p1810,344,742,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,0,215,385,6,2,0,8,57,68
344_p1828,344,90,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,1,38,2,13,3,0,0,9,23
344_p1831,344,104,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,38,24,2,0,11,13,15
344_p1835,344,330,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,39,220,10,12,3,0,7,24,14
344_p1843,344,70,unanime,abstracto,False,fallo_completo,True,True,True,False,True,True,True,0,0,32,2,2,0,7,6,12
344_p1845,344,483,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,15,173,206,2,2,0,5,36,43
344_p1857,344,955,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,0,437,206,27,5,1,85,72,121
344_p1887,344,354,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,57,174,23,38,2,0,13,27,19
344_p1896,344,93,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,1,46,10,9,2,0,5,9,10
344_p1899,344,130,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,23,63,9,8,2,0,5,9,10
344_p1902,344,60,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,27,7,2,0,6,6,11
344_p1904,344,42,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,19,3,2,0,0,3,14
344_p1906,344,186,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,20,0,96,9,5,1,7,15,32
344_p1911,344,162,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,95,7,1,0,4,12,42
344_p1915,344,164,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,85,12,3,2,7,15,39
344_p1920,344,332,unanime,originaria,False,fallo_completo,True,True,True,False,True,True,True,0,0,242,5,2,0,10,24,48
344_p1928,344,56,unanime,originaria,False,fallo_completo,True,True,True,False,True,True,True,0,0,19,7,2,0,8,6,13
344_p1930,344,249,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,171,5,2,0,4,18,48
344_p1936,344,615,segun_su_voto,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,447,4,5,3,5,48,102
344_p1952,344,1962,unanime,sin_dispositivo,True,fallo_completo,True,True,True,True,True,False,True,19,281,138,405,9,4,574,150,381
344_p2002,344,359,disidencia,procedente,True,fallo_completo,True,True,True,True,True,True,True,14,136,75,14,6,1,6,27,79
344_p2011,344,145,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,7,85,2,2,0,6,12,30
344_p2015,344,189,unanime,desestima,True,fallo_completo,True,True,True,True,True,True,True,0,35,105,4,2,0,6,15,21
344_p2020,344,91,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,53,3,2,0,6,9,17
344_p2023,344,130,unanime,desestima,True,fallo_completo,True,True,True,True,True,True,True,27,72,8,6,2,0,5,9,0
344_p2026,344,111,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,22,0,62,10,2,0,5,9,0
344_p2029,344,412,mixed,desestima,True,fallo_completo,True,True,True,True,True,True,True,183,39,13,121,6,1,0,33,15
344_p2057,344,174,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,98,10,3,1,7,15,39
344_p2062,344,727,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,0,137,41,90,6,3,260,54,135
344_p2080,344,216,disidencia,competencia,True,fallo_completo,True,True,True,True,True,True,True,32,81,29,34,5,2,0,18,14
344_p2086,344,481,mixed,otro,True,fallo_completo,True,True,True,True,True,True,True,71,89,157,21,5,80,13,36,8
344_p2098,344,215,disidencia,competencia,True,fallo_completo,True,True,True,True,True,True,True,23,119,20,9,5,2,0,18,18
344_p2104,344,184,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,19,116,6,13,2,0,0,15,12
344_p2109,344,117,unanime,competencia,True,fallo_completo,True,True,False,True,True,True,True,14,59,0,13,5,0,0,12,12
344_p2113,344,62,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,33,2,2,0,7,6,11
344_p2123,344,1884,unanime,sin_dispositivo,True,fallo_completo,True,True,True,True,True,False,True,0,430,305,412,5,3,208,147,373
344_p2172,344,124,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,26,0,69,8,4,2,5,9,0
344_p2175,344,3068,mixed,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,663,989,461,4,3,549,228,170
344_p2251,344,178,unanime,inadmisible_280,False,fallo_completo,True,True,True,False,True,True,True,0,0,104,6,2,0,6,15,44
344_p2256,344,1996,segun_su_voto,revoca,True,fallo_completo,True,True,True,True,True,True,True,583,300,137,447,4,241,102,153,28
344_p2307,344,1297,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,9,347,296,209,2,0,97,96,240
344_p2339,344,1786,segun_su_voto,confirma,True,fallo_completo,True,True,True,True,True,True,True,0,560,295,368,4,1,132,132,293
344_p2383,344,33,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,11,1,2,0,4,3,11
344_p2384,344,351,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,18,255,16,14,2,0,0,27,18
344_p2393,344,374,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,220,76,19,2,0,4,27,25
344_p2402,344,66,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,26,2,2,0,5,6,24
344_p2404,344,187,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,113,6,2,0,4,15,46
344_p2409,344,720,disidencia,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,443,95,6,4,27,57,87
344_p2428,344,90,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,53,6,2,0,5,6,17
344_p2430,344,404,unanime,desestima,True,fallo_completo,True,True,True,True,True,True,True,63,251,8,13,2,0,19,33,14
344_p2441,344,703,segun_su_voto,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,34,296,4,3,165,54,146
344_p2459,344,262,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,33,171,8,10,1,0,5,18,15
344_p2465,344,141,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,46,18,2,0,6,12,56
344_p2469,344,69,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,24,2,2,0,12,6,22
344_p2471,344,429,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,228,12,2,0,6,33,147
344_p2482,344,189,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,25,84,31,9,7,2,0,18,12
344_p2488,344,505,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,87,93,9,254,2,0,6,36,17
344_p2500,344,13,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,4,5,1,0,0,3,0
344_p2507,344,195,disidencia,competencia,True,fallo_completo,True,True,True,True,True,True,True,27,21,34,70,6,2,0,18,16
344_p2513,344,1195,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,88,426,253,77,6,2,95,90,157
344_p2543,344,658,unanime,inadmisible_280,True,fallo_completo,True,True,True,True,True,True,True,0,343,151,7,2,0,5,48,101
344_p2559,344,551,segun_su_voto,inadmisible_280,True,fallo_completo,True,True,True,True,True,True,True,0,106,103,67,3,1,185,42,43
344_p2573,344,294,disidencia,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,68,8,5,1,111,24,76
344_p2581,344,401,mixed,otro,True,fallo_completo,True,True,True,True,True,True,True,0,110,110,53,6,4,5,30,82
344_p2591,344,364,disidencia,confirma,False,fallo_completo,True,True,True,False,True,True,True,0,0,197,5,4,2,9,30,116
344_p2601,344,1016,disidencia,desestima,True,fallo_completo,True,True,True,True,True,True,True,0,206,41,6,46,2,404,79,231
344_p2629,344,399,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,111,8,116,2,0,84,30,47
344_p2639,344,209,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,46,110,8,11,1,0,8,15,9
344_p2644,344,91,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,60,5,3,0,3,9,10
344_p2647,344,448,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,175,98,2,0,9,36,120
344_p2659,344,263,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,172,8,1,0,9,18,54
344_p2665,344,130,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,0,51,37,7,6,0,0,12,16
344_p2669,344,812,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,502,8,2,0,0,60,212
344_p2690,344,1522,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,0,213,471,49,6,32,407,114,229
344_p2728,344,942,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,183,44,15,5,2,485,72,135
344_p2752,344,487,sin_firma,otro,True,fallo_sin_firma,False,True,True,True,True,True,True,52,178,186,10,0,0,9,39,12
344_p2765,344,575,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,122,85,11,290,1,0,8,42,15
344_p2779,344,446,unanime,sin_dispositivo,False,fallo_sin_dispositivo,True,False,True,False,True,True,True,0,0,304,0,3,2,8,36,92
344_p2791,344,790,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,557,49,3,2,4,60,114
344_p2811,344,735,segun_su_voto,procedente,True,fallo_completo,True,True,True,True,True,True,True,185,181,97,17,6,3,190,54,1
344_p2830,344,214,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,38,25,7,106,2,0,8,15,12
344_p2835,344,15,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,5,7,2,0,0,1,0
344_p2849,344,338,disidencia,desestima,False,fallo_completo,True,True,True,False,True,True,True,47,0,211,15,5,1,9,27,22
344_p2858,344,384,mixed,otro,False,fallo_completo,True,True,True,False,True,True,True,14,0,91,18,6,140,9,30,75
344_p2868,344,1337,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,251,70,410,4,1,383,99,110
344_p2901,344,833,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,473,15,2,0,7,63,264
344_p2922,344,1016,segun_su_voto,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,629,12,4,2,174,81,113
344_p2949,344,259,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,9,192,14,11,2,0,0,18,12
344_p2955,344,899,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,203,526,45,12,5,2,24,66,15
344_p2977,344,591,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,27,98,8,96,1,0,311,39,10
344_p2991,344,441,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,0,133,174,6,2,0,0,33,92
344_p3006,344,175,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,103,6,3,0,3,15,44
344_p3011,344,1808,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,0,276,780,209,8,2,6,138,388
344_p3057,344,491,mixed,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,237,16,6,3,74,39,115
344_p3070,344,296,unanime,originaria,True,fallo_completo,True,True,True,True,True,True,True,0,36,182,7,1,0,7,24,38
344_p3078,344,705,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,36,408,113,11,2,0,8,51,75
344_p3095,344,305,mixed,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,103,67,5,3,10,27,89
344_p3104,344,1181,disidencia,desestima,True,fallo_completo,True,True,True,True,True,True,True,0,358,301,305,6,4,6,84,116
344_p3132,344,541,disidencia,procedente,True,fallo_completo,True,True,True,True,True,True,True,0,207,172,19,6,2,10,42,82
344_p3146,344,359,segun_su_voto,procedente,True,fallo_completo,True,True,True,True,True,True,True,65,94,118,28,6,2,8,30,7
344_p3156,344,2174,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,488,269,2,0,846,159,217
344_p3209,344,818,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,189,456,13,18,44,2,20,60,15
344_p3230,344,721,mixed,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,289,19,4,3,207,57,141
344_p3249,344,1571,mixed,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,379,255,337,26,7,3,432,120,11
344_p3289,344,616,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,43,14,12,2,0,404,48,92
344_p3305,344,61,unanime,desestima,True,fallo_completo,True,True,True,True,True,True,True,1,25,9,4,2,0,7,6,6
344_p3307,344,934,disidencia,abstracto,True,fallo_completo,True,True,True,True,True,True,True,0,248,296,179,4,1,7,69,15
344_p3330,344,567,mixed,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,397,15,6,3,6,45,94
344_p3345,344,916,mixed,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,0,0,275,16,5,3,354,69,193
344_p3368,344,669,segun_su_voto,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,369,27,3,1,55,51,162
344_p3385,344,350,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,0,249,41,9,3,2,3,27,15
344_p3394,344,280,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,9,209,8,10,3,0,11,21,8
344_p3401,344,461,segun_su_voto,procedente,True,fallo_completo,True,True,True,True,True,True,True,159,189,12,47,5,2,10,36,0
344_p3413,344,200,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,48,73,22,2,0,3,15,36
344_p3418,344,522,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,78,169,6,89,3,5,113,39,19
344_p3431,344,246,segun_su_voto,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,116,33,3,2,9,21,41
344_p3438,344,169,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,21,102,5,12,2,0,2,12,12
344_p3442,344,341,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,6,139,96,16,3,0,4,27,49
344_p3451,344,292,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,0,0,200,1,2,0,14,21,45
344_p3458,344,413,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,0,8,34,205,2,0,21,33,109
344_p3469,344,97,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,6,52,2,12,2,0,0,9,13
344_p3472,344,127,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,16,80,2,6,3,0,0,12,7
344_p3476,344,2705,segun_su_voto,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,1020,54,3,2,984,201,440
344_p3543,344,131,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,9,86,2,9,3,0,0,12,9
344_p3547,344,173,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,110,9,2,0,5,12,34
344_p3551,344,623,unanime,confirma,False,fallo_completo,True,True,True,False,True,True,True,0,0,76,376,2,0,12,48,108
