caso_id_canonico,marco,origen_b,doble_cod,spotcheck_estruct,source_file,linea_inicio,linea_fin_real,parser_outcome,parser_causa_inadmisibilidad,parser_es_queja,parser_queja_resultado,parser_tipo_cuestion_federal
343_p1871,B,queja_resultado=abstracta|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol343-3.md,16000,16896,abstracto,CUESTION_ABSTRACTA,1,abstracta,cuestion_federal
343_p1944,A,,0,0,LibroVol343-3.md,18829,20496,rechaza,,0,,
343_p2006,B,outcome=nulidad|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol343-3.md,21262,21443,nulidad,,0,,
343_p2280,B,queja_resultado=agreguese|tipo_cuestion_federal=arbitrariedad,0,0,LibroVol343-3.md,32040,34171,deja_sin_efecto,,1,agreguese,arbitrariedad
343_p412,A,,0,1,LibroVol343-1.md,15655,16159,inadmisible_acordada_4,ACORDADA_4_2007,0,,arbitrariedad
343_p473,B,outcome=sin_dispositivo|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol343-1.md,17970,18095,sin_dispositivo,,0,,
343_p55,B,queja_resultado=admisible|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol343-1.md,2044,2227,procedente,,1,admisible,cuestion_federal
343_p580,A,,0,0,LibroVol343-1.md,22103,22604,otro,,0,,arbitrariedad
343_p646,A,,0,0,LibroVol343-1.md,24626,24681,deja_sin_efecto,,0,,
343_p702,B,outcome=confirma|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol343-2.md,876,1219,confirma,,0,,
343_p919,B,outcome=mal_concedido|causa_inadmisibilidad=INADMISIBLE_REMITE_DICTAMEN|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=arbitrariedad,0,0,LibroVol343-2.md,9211,9646,mal_concedido,INADMISIBLE_REMITE_DICTAMEN,0,,arbitrariedad
343_p967,B,outcome=abstracto|causa_inadmisibilidad=CUESTION_ABSTRACTA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol343-2.md,11001,11097,abstracto,CUESTION_ABSTRACTA,0,,
344_p1283,A,,0,0,LibroVol344-2.md,985,1199,hace_lugar,,1,hace_lugar,arbitrariedad
344_p1335,B,outcome=desistimiento|causa_inadmisibilidad=DESISTIMIENTO|es_queja=1|queja_resultado=desistida|tipo_cuestion_federal=VACIO,0,0,LibroVol344-2.md,3035,3075,desistimiento,DESISTIMIENTO,1,desistida,
344_p1360,B,outcome=abstracto|causa_inadmisibilidad=CUESTION_ABSTRACTA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol344-2.md,3990,4075,abstracto,CUESTION_ABSTRACTA,0,,
344_p1374,B,outcome=confirma|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol344-2.md,4518,5109,confirma,,0,,cuestion_federal
344_p1435,B,outcome=nulidad|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=mixto,1,0,LibroVol344-2.md,6996,7093,nulidad,,0,,mixto
344_p1438,A,,0,0,LibroVol344-2.md,7094,7228,competencia,,0,,
344_p1442,B,causa_inadmisibilidad=RESOLUCION_NO_RECURRIBLE|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol344-2.md,7229,7292,desestima,RESOLUCION_NO_RECURRIBLE,0,,
344_p1481,B,outcome=abstracto|causa_inadmisibilidad=CUESTION_ABSTRACTA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol344-2.md,8724,9336,abstracto,CUESTION_ABSTRACTA,0,,cuestion_federal
344_p1557,B,queja_resultado=admisible|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol344-2.md,11690,14720,confirma,,1,admisible,cuestion_federal
344_p161,B,outcome=improcedente|causa_inadmisibilidad=INADMISIBLE_SIN_CAUSAL_EXPLICITA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,1,0,LibroVol344-1.md,6440,6503,improcedente,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0,,
344_p1785,B,causa_inadmisibilidad=FUERA_DE_TERMINO|es_queja=1|queja_resultado=desestima|tipo_cuestion_federal=VACIO,0,0,LibroVol344-2.md,20602,20683,desestima,FUERA_DE_TERMINO,1,desestima,
344_p1835,A,,0,0,LibroVol344-2.md,22499,22828,hace_lugar,,1,hace_lugar,cuestion_federal
344_p1904,B,causa_inadmisibilidad=FALTA_SENTENCIA_DEFINITIVA|es_queja=1|queja_resultado=desestima|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol344-2.md,25224,25265,desestima,FALTA_SENTENCIA_DEFINITIVA,1,desestima,cuestion_federal
344_p2172,A,,1,0,LibroVol344-2.md,35541,35664,hace_lugar,,1,hace_lugar,arbitrariedad
344_p2393,A,,0,0,LibroVol344-2.md,44374,44747,otro,,0,,mixto
344_p249,B,causa_inadmisibilidad=FUERA_DE_TERMINO|es_queja=1|queja_resultado=desestima|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol344-1.md,9804,9877,desestima,FUERA_DE_TERMINO,1,desestima,cuestion_federal
344_p2669,A,,0,0,LibroVol344-3.md,1591,2402,hace_lugar,,1,hace_lugar,cuestion_federal
344_p2779,B,outcome=sin_dispositivo|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=mixto,0,0,LibroVol344-3.md,5939,6384,sin_dispositivo,,0,,mixto
344_p2868,A,,0,0,LibroVol344-3.md,9423,10759,hace_lugar,,0,,arbitrariedad
344_p2955,A,,0,1,LibroVol344-3.md,12868,13766,inadmisible_280,ART_280,0,,cuestion_federal
344_p3070,B,outcome=originaria|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol344-3.md,17432,17727,originaria,,0,,
344_p3307,B,queja_resultado=abstracta|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol344-3.md,26789,27722,abstracto,CUESTION_ABSTRACTA,1,abstracta,cuestion_federal
344_p3394,A,,0,0,LibroVol344-3.md,30225,30504,desestima,INADMISIBLE_REMITE_DICTAMEN,1,procedente,cuestion_federal
344_p344,A,,0,0,LibroVol344-1.md,13510,13920,confirma,,0,,cuestion_federal
344_p3469,A,,0,0,LibroVol344-3.md,33149,33245,competencia,,0,,
344_p3547,B,outcome=deja_sin_efecto|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol344-3.md,36209,36381,deja_sin_efecto,,0,,cuestion_federal
344_p3761,B,queja_resultado=admisible|tipo_cuestion_federal=mixto,0,0,LibroVol344-3.md,44344,45173,procedente,,1,admisible,mixto
344_p406,B,queja_resultado=admisible|tipo_cuestion_federal=arbitrariedad,0,0,LibroVol344-1.md,15867,15986,procedente,,1,admisible,arbitrariedad
344_p5,B,queja_resultado=admisible|tipo_cuestion_federal=VACIO,0,0,LibroVol344-1.md,186,831,revoca,,1,admisible,
344_p572,B,queja_resultado=suspendida|tipo_cuestion_federal=VACIO,0,0,LibroVol344-1.md,22304,22425,otro,,1,suspendida,
344_p701,A,,0,0,LibroVol344-1.md,27223,27560,hace_lugar,,1,hace_lugar,arbitrariedad
344_p997,B,outcome=sin_dispositivo|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=arbitrariedad,1,0,LibroVol344-1.md,38722,38947,sin_dispositivo,,0,,arbitrariedad
345_p1098,B,causa_inadmisibilidad=RESOLUCION_NO_RECURRIBLE|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol345-2.md,8507,8559,desestima,RESOLUCION_NO_RECURRIBLE,0,,
345_p1123,B,outcome=VACIO|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol345-2.md,9420,9472,,,0,,
345_p12,A,,0,0,LibroVol345-1.md,490,539,rechaza,,0,,
345_p1233,B,outcome=VACIO|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol345-2.md,13635,13822,,,0,,
345_p1238,A,,0,1,LibroVol345-2.md,13823,14045,hace_lugar,,1,hace_lugar,arbitrariedad
345_p1312,B,outcome=inadmisible|causa_inadmisibilidad=INADMISIBLE_REMITE_DICTAMEN|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol345-2.md,16617,17033,inadmisible,INADMISIBLE_REMITE_DICTAMEN,0,,cuestion_federal
345_p1421,A,,0,0,LibroVol345-2.md,20761,22194,inadmisible_acordada_4,ACORDADA_4_2007,1,desestima,cuestion_federal
345_p1519,B,outcome=abstracto|causa_inadmisibilidad=CUESTION_ABSTRACTA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol345-2.md,24619,25106,abstracto,CUESTION_ABSTRACTA,0,,
345_p154,A,,0,0,LibroVol345-1.md,5970,5979,hace_lugar,,1,hace_lugar,
345_p163,B,outcome=confirma|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol345-1.md,6276,6347,confirma,,0,,
345_p182,B,outcome=VACIO|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol345-1.md,7022,7037,,,0,,
345_p191,B,outcome=nulidad|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol345-1.md,7281,7504,nulidad,,0,,
345_p241,A,,0,1,LibroVol345-1.md,9128,9203,nulidad,,0,,cuestion_federal
345_p297,B,outcome=VACIO|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol345-1.md,11211,11224,,,0,,
345_p298,B,outcome=abstracto|causa_inadmisibilidad=CUESTION_ABSTRACTA|es_queja=1|queja_resultado=abstracta|tipo_cuestion_federal=arbitrariedad,0,0,LibroVol345-1.md,11247,12572,abstracto,CUESTION_ABSTRACTA,1,abstracta,arbitrariedad
345_p378,B,outcome=sin_dispositivo|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol345-1.md,14396,14402,sin_dispositivo,,0,,
345_p384,A,,0,1,LibroVol345-1.md,14580,14637,,,0,,
345_p400,A,,0,0,LibroVol345-1.md,15183,15219,,,0,,
345_p430,B,causa_inadmisibilidad=FALTA_SENTENCIA_DEFINITIVA|es_queja=1|queja_resultado=desestima|tipo_cuestion_federal=mixto,1,0,LibroVol345-1.md,16338,16712,desestima,FALTA_SENTENCIA_DEFINITIVA,1,desestima,mixto
345_p440,B,outcome=inadmisible_acordada_4|causa_inadmisibilidad=ACORDADA_4_2007|es_queja=1|queja_resultado=desestima|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol345-1.md,16713,18175,inadmisible_acordada_4,ACORDADA_4_2007,1,desestima,cuestion_federal
345_p523,A,,0,0,LibroVol345-1.md,20026,20282,hace_lugar,,1,hace_lugar,
345_p583,A,,0,0,LibroVol345-1.md,22320,22955,otro,,0,,mixto
345_p670,A,,0,1,LibroVol345-1.md,25649,26138,inadmisible_acordada_4,ACORDADA_4_2007,1,desestima,cuestion_federal
345_p715,B,outcome=sin_dispositivo|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol345-1.md,27407,27445,sin_dispositivo,,0,,
345_p950,B,outcome=VACIO|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol345-2.md,2752,2771,,,0,,
345_p98,B,outcome=VACIO|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol345-1.md,3758,3863,,,0,,
346_p1068,B,outcome=sin_dispositivo|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol346-2.md,11735,11801,sin_dispositivo,,0,,
346_p1159,B,outcome=inadmisible_acordada_4|causa_inadmisibilidad=ACORDADA_4_2007|es_queja=1|queja_resultado=desestima|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol346-2.md,15144,15782,inadmisible_acordada_4,ACORDADA_4_2007,1,desestima,cuestion_federal
346_p116,B,causa_inadmisibilidad=FALTA_FUNDAMENTACION_AUTONOMA|es_queja=1|queja_resultado=desestima|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol346-1.md,4437,4975,desestima,FALTA_FUNDAMENTACION_AUTONOMA,1,desestima,cuestion_federal
346_p1241,A,,0,0,LibroVol346-2.md,18256,18268,procedente,,0,,
346_p1243,A,,0,0,LibroVol346-2.md,18324,18519,,,0,,
346_p1313,B,outcome=improcedente|causa_inadmisibilidad=INADMISIBLE_SIN_CAUSAL_EXPLICITA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol346-2.md,21027,21131,improcedente,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0,,
346_p1339,A,,0,1,LibroVol346-2.md,22015,22606,procedente,,0,,
346_p1446,B,outcome=mal_concedido|causa_inadmisibilidad=INADMISIBLE_SIN_CAUSAL_EXPLICITA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol346-2.md,26153,26218,mal_concedido,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0,,cuestion_federal
346_p1461,A,,0,0,LibroVol346-2.md,26644,26711,,,0,,
346_p1545,B,outcome=VACIO|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol346-2.md,29911,30056,,,0,,
346_p1559,B,queja_resultado=abstracta|tipo_cuestion_federal=VACIO,0,0,LibroVol346-2.md,30412,30592,revoca,,1,abstracta,
346_p176,B,outcome=VACIO|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol346-1.md,6817,6846,,,0,,
346_p247,B,outcome=VACIO|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,1,0,LibroVol346-1.md,9560,9612,,,0,,
346_p257,B,queja_resultado=rechaza|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol346-1.md,9916,9986,rechaza,,1,rechaza,cuestion_federal
346_p439,A,,0,1,LibroVol346-1.md,16962,17042,nulidad,,0,,mixto
346_p44,A,,0,0,LibroVol346-1.md,1723,1827,otro,,0,,
346_p610,B,queja_resultado=abstracta|tipo_cuestion_federal=mixto,0,0,LibroVol346-1.md,23705,23809,abstracto,CUESTION_ABSTRACTA,1,abstracta,mixto
346_p646,A,,0,0,LibroVol346-1.md,25061,25193,hace_lugar,,1,hace_lugar,arbitrariedad
346_p675,A,,0,0,LibroVol346-1.md,26164,26284,procedente,,0,,cuestion_federal
346_p75,A,,0,0,LibroVol346-1.md,2903,3255,,,0,,
347_p1031,A,,0,1,LibroVol347-1.md,39677,40258,mal_concedido,FALTA_FUNDAMENTACION_AUTONOMA,0,,
347_p1046,A,,0,1,LibroVol347-1.md,40259,40734,desestima,INADMISIBLE_REMITE_DICTAMEN,1,desestima,arbitrariedad
347_p1084,B,outcome=inadmisible|causa_inadmisibilidad=INADMISIBLE_SIN_CAUSAL_EXPLICITA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=mixto,0,0,LibroVol347-1.md,41731,43460,inadmisible,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0,,mixto
347_p1137,A,,0,0,LibroVol347-1.md,43794,44324,hace_lugar,,1,hace_lugar,mixto
347_p1191,A,,0,0,LibroVol347-2.md,552,947,confirma,,0,,cuestion_federal
347_p1215,A,,0,0,LibroVol347-2.md,1499,1608,procedente,,1,procedente,arbitrariedad
347_p1770,B,outcome=mal_concedido|causa_inadmisibilidad=INADMISIBLE_SIN_CAUSAL_EXPLICITA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=mixto,0,0,LibroVol347-2.md,22956,23631,mal_concedido,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0,,mixto
347_p1871,B,causa_inadmisibilidad=FALTA_FUNDAMENTACION_AUTONOMA|es_queja=1|queja_resultado=desestima|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol347-2.md,26870,27406,desestima,FALTA_FUNDAMENTACION_AUTONOMA,1,desestima,cuestion_federal
347_p2001,A,,1,0,LibroVol347-2.md,32055,32099,desestima,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1,desestima,cuestion_federal
347_p2025,A,,0,0,LibroVol347-2.md,33011,33599,desestima,FALTA_SENTENCIA_DEFINITIVA,1,desestima,cuestion_federal
347_p2242,B,outcome=originaria|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol347-2.md,41521,42976,originaria,,0,,
347_p2324,B,outcome=deja_sin_efecto|causa_inadmisibilidad=VACIO|es_queja=1|queja_resultado=VACIO|tipo_cuestion_federal=mixto,0,0,LibroVol347-2.md,44772,45172,deja_sin_efecto,,1,,mixto
347_p316,B,outcome=VACIO|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol347-1.md,12306,12443,,,0,,
347_p327,B,outcome=abstracto|causa_inadmisibilidad=CUESTION_ABSTRACTA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol347-1.md,12687,12772,abstracto,CUESTION_ABSTRACTA,0,,
347_p357,B,outcome=inadmisible|causa_inadmisibilidad=INADMISIBLE_SIN_CAUSAL_EXPLICITA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol347-1.md,13803,13926,inadmisible,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0,,
347_p360,A,,0,0,LibroVol347-1.md,13927,14176,deja_sin_efecto,,0,,
347_p412,A,,0,0,LibroVol347-1.md,15859,15914,otro,,0,,
347_p552,B,outcome=originaria|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol347-1.md,21324,21703,originaria,,0,,
347_p606,A,,0,0,LibroVol347-1.md,23362,23682,hace_lugar,,1,hace_lugar,arbitrariedad
347_p729,B,outcome=nulidad|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol347-1.md,28138,28438,nulidad,,0,,cuestion_federal
347_p768,B,queja_resultado=admisible|tipo_cuestion_federal=VACIO,1,0,LibroVol347-1.md,29615,29871,procedente,,1,admisible,
347_p824,A,,0,0,LibroVol347-1.md,31759,32050,,,0,,
347_p833,A,,0,1,LibroVol347-1.md,32051,32461,otro,,0,,cuestion_federal
347_p856,B,queja_resultado=suspendida|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol347-1.md,32957,33216,otro,,1,suspendida,cuestion_federal
347_p863,B,outcome=inadmisible_280|causa_inadmisibilidad=ART_280|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=arbitrariedad,0,0,LibroVol347-1.md,33226,33744,inadmisible_280,ART_280,0,,arbitrariedad
347_p903,B,causa_inadmisibilidad=RESOLUCION_NO_RECURRIBLE|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol347-1.md,34762,34833,desestima,RESOLUCION_NO_RECURRIBLE,0,,
348_p108,B,outcome=originaria|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol348-1.md,3981,4203,originaria,,0,,
348_p1097,B,outcome=inadmisible_280|causa_inadmisibilidad=ART_280|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol348-1.md,42220,42483,inadmisible_280,ART_280,0,,cuestion_federal
348_p113,A,,0,1,LibroVol348-1.md,4204,6262,procedente,,0,,cuestion_federal
348_p1130,B,outcome=mal_concedido|causa_inadmisibilidad=INADMISIBLE_SIN_CAUSAL_EXPLICITA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol348-1.md,43546,43647,mal_concedido,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0,,cuestion_federal
348_p1133,B,queja_resultado=rechaza|tipo_cuestion_federal=mixto,0,0,LibroVol348-1.md,43648,44250,rechaza,,1,rechaza,mixto
348_p1189,B,outcome=nulidad|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol348-1.md,45832,45922,nulidad,,0,,
348_p1231,A,,0,0,LibroVol348-1.md,47489,47918,,,0,,
348_p1262,B,queja_resultado=admisible|tipo_cuestion_federal=arbitrariedad,1,0,LibroVol348-1.md,48667,48778,procedente,,1,admisible,arbitrariedad
348_p1347,A,,0,0,LibroVol348-1.md,52011,52178,abstracto,CUESTION_ABSTRACTA,0,,
348_p1378,A,,0,0,LibroVol348-1.md,53212,53401,hace_lugar,,0,,mixto
348_p1447,B,queja_resultado=admisible|tipo_cuestion_federal=mixto,1,0,LibroVol348-1.md,55974,56079,procedente,,1,admisible,mixto
348_p1499,A,,0,0,LibroVol348-1.md,57959,58053,revoca,,0,,
348_p1576,A,,0,0,LibroVol348-1.md,60900,61235,otro,,0,,
348_p1585,B,outcome=nulidad|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol348-1.md,61236,61312,nulidad,,0,,cuestion_federal
348_p169,A,,0,0,LibroVol348-1.md,6384,6497,hace_lugar,,1,hace_lugar,arbitrariedad
348_p1717,A,,0,0,LibroVol348-1.md,66376,66446,deja_sin_efecto,,0,,
348_p1793,B,queja_resultado=abstracta|tipo_cuestion_federal=VACIO,0,0,LibroVol348-1.md,69273,69381,abstracto,CUESTION_ABSTRACTA,1,abstracta,
348_p248,B,queja_resultado=admisible|tipo_cuestion_federal=arbitrariedad,1,0,LibroVol348-1.md,9517,9823,procedente,,1,admisible,arbitrariedad
348_p262,B,outcome=VACIO|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol348-1.md,10031,10245,,,0,,
348_p275,B,outcome=VACIO|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol348-1.md,10496,10527,,,0,,
348_p296,A,,0,0,LibroVol348-1.md,11244,11744,hace_lugar,,1,hace_lugar,arbitrariedad
348_p405,A,,0,0,LibroVol348-1.md,15436,15997,otro,,0,,arbitrariedad
348_p434,B,outcome=abstracto|causa_inadmisibilidad=CUESTION_ABSTRACTA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol348-1.md,16550,16656,abstracto,CUESTION_ABSTRACTA,0,,
348_p443,B,outcome=sin_dispositivo|causa_inadmisibilidad=VACIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol348-1.md,16884,17219,sin_dispositivo,,0,,
348_p494,B,causa_inadmisibilidad=FALTA_FUNDAMENTACION_AUTONOMA|es_queja=1|queja_resultado=desestima|tipo_cuestion_federal=arbitrariedad,0,0,LibroVol348-1.md,18866,19865,desestima,FALTA_FUNDAMENTACION_AUTONOMA,1,desestima,arbitrariedad
348_p589,B,outcome=inadmisible|causa_inadmisibilidad=INADMISIBLE_REMITE_DICTAMEN|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol348-1.md,22614,23488,inadmisible,INADMISIBLE_REMITE_DICTAMEN,0,,
348_p61,A,,0,1,LibroVol348-1.md,2297,2964,hace_lugar,,0,,arbitrariedad
348_p708,A,,0,0,LibroVol348-1.md,27269,27554,rechaza,,0,,
348_p755,B,queja_resultado=abstracta|tipo_cuestion_federal=VACIO,0,0,LibroVol348-1.md,29043,29094,competencia,,1,abstracta,
348_p805,B,causa_inadmisibilidad=DEPOSITO_PREVIO|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=VACIO,0,0,LibroVol348-1.md,30997,31067,desestima,DEPOSITO_PREVIO,0,,
348_p92,A,,0,0,LibroVol348-1.md,3412,3488,otro,,0,,
348_p94,A,,1,0,LibroVol348-1.md,3495,3515,,,0,,
349_p148,A,,0,0,LibroVol349-1.md,5622,6216,hace_lugar,,1,hace_lugar,arbitrariedad
349_p163,B,causa_inadmisibilidad=FALTA_SENTENCIA_DEFINITIVA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol349-1.md,6217,6330,inadmisible,FALTA_SENTENCIA_DEFINITIVA,0,,cuestion_federal
349_p22,B,outcome=caducidad|causa_inadmisibilidad=CADUCIDAD_INSTANCIA|es_queja=0|queja_resultado=VACIO|tipo_cuestion_federal=cuestion_federal,0,0,LibroVol349-1.md,861,985,caducidad,CADUCIDAD_INSTANCIA,0,,cuestion_federal
349_p247,B,causa_inadmisibilidad=FALTA_FUNDAMENTACION_AUTONOMA|es_queja=1|queja_resultado=desestima|tipo_cuestion_federal=mixto,0,0,LibroVol349-1.md,9496,9633,desestima,FALTA_FUNDAMENTACION_AUTONOMA,1,desestima,mixto
349_p280,A,,0,0,LibroVol349-1.md,10723,10960,hace_lugar,,1,hace_lugar,arbitrariedad
349_p40,B,queja_resultado=admisible|tipo_cuestion_federal=arbitrariedad,0,0,LibroVol349-1.md,1515,1981,procedente,,1,admisible,arbitrariedad
349_p80,B,queja_resultado=abstracta|tipo_cuestion_federal=VACIO,1,0,LibroVol349-1.md,3015,3065,competencia,,1,abstracta,
349_p95,A,,0,0,LibroVol349-1.md,3581,3961,abstracto,CUESTION_ABSTRACTA,0,,
